# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,DYRSPTEUJJ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.100000000000000089e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,43,17
# x,y,z,u,w
8.370000000000001883e-01, 0.000000000000000000e+00, 3.431999999999999496e-01, 2.220446049250313081e-16, 1.250000000000000000e+00, 3.552713678800501127e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.370000000000001883e-01, -2.474099301585750421e-01, 3.431999999999999496e-01, 2.220446049250313081e-16, 1.223657422429490715e+00, -3.629195571488897151e-16, 1.814597785744448576e-16, 1.000000000000000000e+00, 7.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
8.370000000000001883e-01, -4.516727600263757969e-01, 3.431999999999999496e-01, 5.661048867003675702e-16, 9.684593437868811439e-01, 0.000000000000000000e+00, 4.012332175962929733e-16, 1.000000000000000000e+00, 7.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
8.370000000000001883e-01, -5.187561295259585092e-01, 3.431999999999999496e-01, 3.330669073875469621e-16, 4.959162347786629232e-01, -8.954923809829866052e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
8.370000000000001883e-01, -5.250000000000000222e-01, 3.431999999999999496e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.028160395461288568e+00, 5.191104053261033080e-01, 3.423610425240054544e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.111111111111110716e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.028160395461288568e+00, 5.109533776378495373e-01, 3.423610425240054544e-01, -1.233074273463019175e-03, 4.853992493247013540e-01, -1.808055981749394326e-04, -1.224991019144431453e-02, 9.999249506886189742e-01, 7.111111111111110716e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.028160395461288568e+00, 4.407980779132532057e-01, 3.423610425240054544e-01, -4.264102108846948465e-03, 9.416485192594434839e-01, -5.580155904470772204e-04, -9.037290120824466658e-03, 9.999590071627301180e-01, 7.111111111111110716e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.028160395461288568e+00, 2.398532734883988549e-01, 3.423610425240054544e-01, -7.398781425694617685e-03, 1.182331311571188426e+00, -9.960661477041163944e-04, -5.167504234748395917e-03, 9.999861522802269143e-01, 7.111111111111110716e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.028160395461288568e+00, 0.000000000000000000e+00, 3.423610425240054544e-01, -8.755120098088067099e-03, 1.204888822564791795e+00, -1.266604819803490885e-03, -7.479639552722276596e-18, 9.999991978557936090e-01, 7.111111111111110716e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.028160395461288568e+00, -2.398532734883989104e-01, 3.423610425240054544e-01, -7.398781425694766004e-03, 1.182331311571187982e+00, -9.960661477043046119e-04, 5.167504234748233720e-03, 9.999861522802269143e-01, 7.111111111111110716e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.028160395461288568e+00, -4.407980779132529836e-01, 3.423610425240054544e-01, -4.264102108846725553e-03, 9.416485192594439280e-01, -5.580155904470770036e-04, 9.037290120824463188e-03, 9.999590071627301180e-01, 7.111111111111110716e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.028160395461288568e+00, -5.109533776378496484e-01, 3.423610425240054544e-01, -1.233074273463008116e-03, 4.853992493247011319e-01, -1.808055981758543908e-04, 1.224991019144363452e-02, 9.999249506886190852e-01, 7.111111111111110716e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.028160395461288568e+00, -5.191104053261033080e-01, 3.423610425240054544e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.111111111111110716e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.286144870449138500e+00, 5.040814585108205348e-01, 3.403511659807955669e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.222222222222222321e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.286144870449138500e+00, 4.940340094322205333e-01, 3.403511659807955669e-01, -1.652248697315000054e-03, 4.615993678442502079e-01, -2.547416296889506190e-04, -1.725921164613928790e-02, 9.998510162619508312e-01, 7.222222222222222321e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.286144870449138500e+00, 4.205113986975012041e-01, 3.403511659807955669e-01, -5.713466403100628775e-03, 8.887769738483125570e-01, -7.921301084848030027e-04, -1.282887024371713244e-02, 9.999173928971136771e-01, 7.222222222222222321e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.286144870449138500e+00, 2.272499693590153691e-01, 3.403511659807955669e-01, -9.913347564464118980e-03, 1.109586512887475562e+00, -1.422067977765137901e-03, -7.377564546429809036e-03, 9.999717742336680093e-01, 7.222222222222222321e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.286144870449138500e+00, 1.110223024625156540e-16, 3.403511659807955669e-01, -1.173049294392259669e-02, 1.130837866159888128e+00, -1.808181094599788791e-03, -3.332412024780272141e-17, 9.999983652392283595e-01, 7.222222222222222321e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.286144870449138500e+00, -2.272499693590152026e-01, 3.403511659807955669e-01, -9.913347564464174491e-03, 1.109586512887475340e+00, -1.422067977765338262e-03, 7.377564546429710157e-03, 9.999717742336680093e-01, 7.222222222222222321e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.286144870449138500e+00, -4.205113986975008711e-01, 3.403511659807955669e-01, -5.713466403100492599e-03, 8.887769738483127790e-01, -7.921301084845529857e-04, 1.282887024371719142e-02, 9.999173928971138992e-01, 7.222222222222222321e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.286144870449138500e+00, -4.940340094322206443e-01, 3.403511659807955669e-01, -1.652248697315055566e-03, 4.615993678442501524e-01, -2.547416296889506190e-04, 1.725921164613916994e-02, 9.998510162619508312e-01, 7.222222222222222321e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.286144870449138500e+00, -5.040814585108205348e-01, 3.403511659807955669e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.222222222222222321e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.573129067997580899e+00, 4.833745167175238500e-01, 3.378222222222221904e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.333333333333333037e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.573129067997580899e+00, 4.717379941572583113e-01, 3.378222222222221904e-01, -1.560730426866413501e-03, 4.307599717581784837e-01, -2.578580408002212440e-04, -1.747035420268204520e-02, 9.998473484653863652e-01, 7.333333333333333037e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.573129067997580899e+00, 3.953134315070668259e-01, 3.378222222222221904e-01, -5.396995230267809078e-03, 8.227677077519497395e-01, -8.082821119900777040e-04, -1.309045852943330375e-02, 9.999139895888629059e-01, 7.333333333333333037e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.573129067997580899e+00, 2.121648746504982697e-01, 3.378222222222221904e-01, -9.364225036440273001e-03, 1.021545746658302889e+00, -1.459064854856811358e-03, -7.569501115586459855e-03, 9.999702864498577481e-01, 7.333333333333333037e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.573129067997580899e+00, 1.110223024625156540e-16, 3.378222222222221904e-01, -1.108069887414257423e-02, 1.042821903381280002e+00, -1.852179240593476803e-03, -7.179993361837058581e-17, 9.999982847145593157e-01, 7.333333333333333037e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.573129067997580899e+00, -2.121648746504980476e-01, 3.378222222222221904e-01, -9.364225036440253919e-03, 1.021545746658302889e+00, -1.459064854857028849e-03, 7.569501115586541387e-03, 9.999702864498577481e-01, 7.333333333333333037e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.573129067997580899e+00, -3.953134315070665483e-01, 3.378222222222221904e-01, -5.396995230267631269e-03, 8.227677077519504056e-01, -8.082821119892673713e-04, 1.309045852943336100e-02, 9.999139895888629059e-01, 7.333333333333333037e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.573129067997580899e+00, -4.717379941572584778e-01, 3.378222222222221904e-01, -1.560730426866457085e-03, 4.307599717581786503e-01, -2.578580408012521035e-04, 1.747035420268152131e-02, 9.998473484653862542e-01, 7.333333333333333037e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.573129067997580899e+00, -4.833745167175238500e-01, 3.378222222222221904e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.333333333333333037e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.859734151482189901e+00, 4.597864055812651563e-01, 3.352812071330589783e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.444444444444444642e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.859734151482189901e+00, 4.470447212864005482e-01, 3.352812071330589783e-01, -1.204211918866588023e-03, 3.978482641337242054e-01, -2.154237339902583166e-04, -1.459535225188789663e-02, 9.998934589671332196e-01, 7.444444444444444642e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
1.859734151482189901e+00, 3.687131828068284656e-01, 3.352812071330589783e-01, -4.164244878126441458e-03, 7.538131745179021959e-01, -6.807246552517765134e-04, -1.102461348253372733e-02, 9.999389953949713306e-01, 7.444444444444444642e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
1.859734151482189901e+00, 1.965698940078838830e-01, 3.352812071330589783e-01, -7.225424098025271316e-03, 9.308535750606752313e-01, -1.235509371261827357e-03, -6.409714779268681217e-03, 9.999786943095547720e-01, 7.444444444444444642e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
1.859734151482189901e+00, 2.220446049250313081e-16, 3.352812071330589783e-01, -8.549921970789063977e-03, 9.525620655367876832e-01, -1.564569547243655151e-03, -1.175043904945956566e-16, 9.999987760603169518e-01, 7.444444444444444642e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
1.859734151482189901e+00, -1.965698940078833834e-01, 3.352812071330589783e-01, -7.225424098025326827e-03, 9.308535750606751202e-01, -1.235509371261827574e-03, 6.409714779268891119e-03, 9.999786943095547720e-01, 7.444444444444444642e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
1.859734151482189901e+00, -3.687131828068279660e-01, 3.352812071330589783e-01, -4.164244878126390284e-03, 7.538131745179028620e-01, -6.807246552505976604e-04, 1.102461348253371692e-02, 9.999389953949713306e-01, 7.444444444444444642e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
1.859734151482189901e+00, -4.470447212864006037e-01, 3.352812071330589783e-01, -1.204211918866642667e-03, 3.978482641337245385e-01, -2.154237339902581269e-04, 1.459535225188732591e-02, 9.998934589671332196e-01, 7.444444444444444642e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
1.859734151482189901e+00, -4.597864055812651563e-01, 3.352812071330589783e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.444444444444444642e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.125026804620064436e+00, 4.354494192087772775e-01, 3.330902606310013336e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.555555555555555358e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.125026804620064436e+00, 4.221900194937522888e-01, 3.330902606310013336e-01, -7.706532571135135809e-04, 3.665141775305235106e-01, -1.496580947756923356e-04, -1.013960982915626009e-02, 9.999485816355594414e-01, 7.555555555555555358e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
2.125026804620064436e+00, 3.432706487504006976e-01, 3.330902606310013336e-01, -2.665034440922647071e-03, 6.893324253711564653e-01, -4.764161447448882897e-04, -7.715753810480066414e-03, 9.999701196389785274e-01, 7.555555555555555358e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
2.125026804620064436e+00, 1.818859196701044234e-01, 3.330902606310013336e-01, -4.624223779106475737e-03, 8.466583821103764729e-01, -8.693590441187271133e-04, -4.510158840710409497e-03, 9.999894512854043960e-01, 7.555555555555555358e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
2.125026804620064436e+00, 1.665334536937734811e-16, 3.330902606310013336e-01, -5.471950061304930481e-03, 8.685247703550793563e-01, -1.098211330637660892e-03, -1.642863795459822381e-16, 9.999993969657547943e-01, 7.555555555555555358e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.125026804620064436e+00, -1.818859196701037573e-01, 3.330902606310013336e-01, -4.624223779106530381e-03, 8.466583821103766949e-01, -8.693590441187268964e-04, 4.510158840710801545e-03, 9.999894512854041739e-01, 7.555555555555555358e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
2.125026804620064436e+00, -3.432706487504004200e-01, 3.330902606310013336e-01, -2.665034440922620183e-03, 6.893324253711572425e-01, -4.764161447429550488e-04, 7.715753810480057741e-03, 9.999701196389785274e-01, 7.555555555555555358e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
2.125026804620064436e+00, -4.221900194937521777e-01, 3.330902606310013336e-01, -7.706532571136244947e-04, 3.665141775305239547e-01, -1.496580947756921730e-04, 1.013960982915624795e-02, 9.999485816355594414e-01, 7.555555555555555358e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
2.125026804620064436e+00, -4.354494192087772775e-01, 3.330902606310013336e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.555555555555555358e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.356519231469845543e+00, 4.118313201784730149e-01, 3.314666666666666872e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.666666666666666963e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.356519231469845543e+00, 3.986724833281777847e-01, 3.314666666666666872e-01, -3.901291952104044458e-04, 3.390751019314803272e-01, -8.189551646523456671e-05, -5.548571127815441796e-03, 9.999846032072513546e-01, 7.666666666666666963e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
2.356519231469845543e+00, 3.206133104190648786e-01, 3.314666666666666872e-01, -1.349145813638105403e-03, 6.339545521611783530e-01, -2.622539810749502810e-04, -4.247310205820668469e-03, 9.999909457484428277e-01, 7.666666666666666963e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
2.356519231469845543e+00, 1.689994577717297553e-01, 3.314666666666666872e-01, -2.340996876437844310e-03, 7.746052290687388542e-01, -4.810519735226851811e-04, -2.495655651023360923e-03, 9.999967701407190823e-01, 7.666666666666666963e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
2.356519231469845543e+00, 1.665334536937734811e-16, 3.314666666666666872e-01, -2.770174718535637487e-03, 7.959212978758627433e-01, -6.066846955337362041e-04, -2.053825986298019511e-16, 9.999998159668231912e-01, 7.666666666666666963e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.356519231469845543e+00, -1.689994577717289781e-01, 3.314666666666666872e-01, -2.340996876437788799e-03, 7.746052290687391872e-01, -4.810519735226850184e-04, 2.495655651023861391e-03, 9.999967701407190823e-01, 7.666666666666666963e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
2.356519231469845543e+00, -3.206133104190644900e-01, 3.314666666666666872e-01, -1.349145813638133809e-03, 6.339545521611792411e-01, -2.622539810735488954e-04, 4.247310205820837604e-03, 9.999909457484428277e-01, 7.666666666666666963e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
2.356519231469845543e+00, -3.986724833281776181e-01, 3.314666666666666872e-01, -3.901291952104599028e-04, 3.390751019314809378e-01, -8.189551646523441763e-05, 5.548571127815759250e-03, 9.999846032072513546e-01, 7.666666666666666963e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
2.356519231469845543e+00, -4.118313201784730149e-01, 3.314666666666666872e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.666666666666666963e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.550169156431701722e+00, 3.897353395404462573e-01, 3.304828532235939975e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.777777777777777679e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.550169156431701722e+00, 3.772538207088947382e-01, 3.304828532235939975e-01, -1.348576880027770638e-04, 3.165150436965450398e-01, -3.032736534022345619e-05, -2.054734507661892026e-03, 9.999978885709478460e-01, 7.777777777777777679e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
2.550169156431701722e+00, 3.014375620501487107e-01, 3.304828532235939975e-01, -4.663677824011592437e-04, 5.895172529553901475e-01, -9.748924498260793151e-05, -1.578878091673830992e-03, 9.999987488191265372e-01, 7.777777777777777679e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
2.550169156431701722e+00, 1.582643737077508439e-01, 3.304828532235939975e-01, -8.092313337067570970e-04, 7.168351047831666989e-01, -1.796909365203681549e-04, -9.322208947210508176e-04, 9.999995493375838373e-01, 7.777777777777777679e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
2.550169156431701722e+00, 2.775557561562891351e-16, 3.304828532235939975e-01, -9.575912607284199065e-04, 7.367077507335000330e-01, -2.265744523392749805e-04, -2.349476172819072116e-16, 9.999999743320083789e-01, 7.777777777777777679e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.550169156431701722e+00, -1.582643737077499280e-01, 3.304828532235939975e-01, -8.092313337066464000e-04, 7.168351047831671430e-01, -1.796909365203680465e-04, 9.322208947216697886e-04, 9.999995493375838373e-01, 7.777777777777777679e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
2.550169156431701722e+00, -3.014375620501482667e-01, 3.304828532235939975e-01, -4.663677824012145380e-04, 5.895172529553909246e-01, -9.748924498185449232e-05, 1.578878091674299801e-03, 9.999987488191265372e-01, 7.777777777777777679e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
2.550169156431701722e+00, -3.772538207088946827e-01, 3.304828532235939975e-01, -1.348576880028879506e-04, 3.165150436965456504e-01, -3.032736534022339859e-05, 2.054734507661712915e-03, 9.999978885709480680e-01, 7.777777777777777679e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
2.550169156431701722e+00, -3.897353395404462573e-01, 3.304828532235939975e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.777777777777777679e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.710379824247340697e+00, 3.693001768164703713e-01, 3.300663923182441950e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.888888888888889284e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.710379824247340697e+00, 3.579561175130981376e-01, 3.300663923182441950e-01, -1.926534436211169125e-05, 2.984912292790745658e-01, -4.594089218241330110e-06, -3.112579527034580666e-04, 9.999999515486894808e-01, 7.888888888888889284e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
2.710379824247340697e+00, 2.855018205734853876e-01, 3.300663923182441950e-01, -6.662388812544738678e-05, 5.550737486712206126e-01, -1.479123708000913078e-05, -2.395501183610642445e-04, 9.999999711984796091e-01, 7.888888888888889284e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
2.710379824247340697e+00, 1.494951262126485714e-01, 3.300663923182441950e-01, -1.156044274923186436e-04, 6.719878331891824264e-01, -2.738331281482509071e-05, -1.420622367889434973e-04, 9.999999895342375211e-01, 7.888888888888889284e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
2.710379824247340697e+00, 2.220446049250313081e-16, 3.300663923182441950e-01, -1.367987515326171851e-04, 6.895852279330376700e-01, -3.457961775926876336e-05, -2.506523069692922178e-16, 9.999999994021250282e-01, 7.888888888888889284e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.710379824247340697e+00, -1.494951262126475444e-01, 3.300663923182441950e-01, -1.156044274923739921e-04, 6.719878331891827594e-01, -2.738331281482507716e-05, 1.420622367896868805e-04, 9.999999895342375211e-01, 7.888888888888889284e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
2.710379824247340697e+00, -2.855018205734849990e-01, 3.300663923182441950e-01, -6.662388812544737323e-05, 5.550737486712215008e-01, -1.479123708000910707e-05, 2.395501183613638638e-04, 9.999999711984796091e-01, 7.888888888888889284e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
2.710379824247340697e+00, -3.579561175130980266e-01, 3.300663923182441950e-01, -1.926534436216713802e-05, 2.984912292790753430e-01, -4.594089218241318252e-06, 3.112579527034572534e-04, 9.999999515486894808e-01, 7.888888888888889284e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
2.710379824247340697e+00, -3.693001768164703713e-01, 3.300663923182441950e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.888888888888889284e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
2.849999999999999201e+00, 3.499999999999999778e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
2.849999999999999201e+00, 3.400592516462586090e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 2.833403498470370430e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
2.849999999999999201e+00, 2.716196545614097402e-01, 3.300000000000000155e-01, 5.551115123125782702e-17, 5.268996806621653040e-01, 0.000000000000000000e+00, 6.321258478824187998e-16, 1.000000000000000000e+00, 8.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
2.849999999999999201e+00, 1.419597847585239159e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 6.352050733036710417e-01, 0.000000000000000000e+00, 9.613000418400579519e-16, 1.000000000000000000e+00, 8.000000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
2.849999999999999201e+00, 2.220446049250313081e-16, 3.300000000000000155e-01, 2.775557561562891351e-17, 6.500000000000000222e-01, 0.000000000000000000e+00, -2.562053133750361020e-16, 1.000000000000000000e+00, 8.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
2.849999999999999201e+00, -1.419597847585229444e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 6.352050733036712638e-01, 0.000000000000000000e+00, -1.747818257891014032e-16, 1.000000000000000000e+00, 8.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
2.849999999999999201e+00, -2.716196545614093516e-01, 3.300000000000000155e-01, 7.850462293418875834e-17, 5.268996806621661921e-01, 0.000000000000000000e+00, -2.107086159608059133e-16, 1.000000000000000000e+00, 8.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
2.849999999999999201e+00, -3.400592516462584980e-01, 3.300000000000000155e-01, 1.241267076623636559e-16, 2.833403498470378201e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 8.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
2.849999999999999201e+00, -3.499999999999999778e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
3.031918390025325039e+00, 3.241649507070985536e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.125000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
3.031918390025325039e+00, 3.152766096316630406e-01, 3.300000000000000155e-01, -1.301484759348590093e-05, 2.621963667662056130e-01, 0.000000000000000000e+00, 6.518378641597609750e-07, 9.999999999997873923e-01, 8.125000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
3.031918390025325039e+00, 2.518944348859206150e-01, 3.300000000000000155e-01, -4.338339253233666678e-05, 4.874085069942153403e-01, 0.000000000000000000e+00, 1.664369724887374134e-06, 9.999999999986149968e-01, 8.125000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
3.031918390025325039e+00, 1.315670348668315781e-01, 3.300000000000000155e-01, -7.618525302628417295e-05, 5.865771256396672406e-01, 0.000000000000000000e+00, 3.308613290069028846e-07, 9.999999999999452660e-01, 8.125000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
3.031918390025325039e+00, 2.220446049250313081e-16, 3.300000000000000155e-01, 9.182406886942828805e-05, 5.994894101220172855e-01, 7.407790735780883237e-16, -2.474029201022599935e-16, 1.000000000000000000e+00, 8.125000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
3.031918390025325039e+00, -1.315670348668306899e-01, 3.300000000000000155e-01, -7.618525302628232981e-05, 5.865771256396675737e-01, 0.000000000000000000e+00, -3.308613282024990409e-07, 9.999999999999452660e-01, 8.125000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
3.031918390025325039e+00, -2.518944348859201710e-01, 3.300000000000000155e-01, -4.338339253278035619e-05, 4.874085069942163950e-01, -9.111232230818084984e-16, -1.664369724317918542e-06, 9.999999999986149968e-01, 8.125000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
3.031918390025325039e+00, -3.152766096316629851e-01, 3.300000000000000155e-01, -1.301484759348692076e-05, 2.621963667662062791e-01, 0.000000000000000000e+00, -6.518378645831911571e-07, 9.999999999997873923e-01, 8.125000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
3.031918390025325039e+00, -3.241649507070985536e-01, 3.300000000000000155e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.125000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
